套件,文件,用例,状态,耗时秒,说明
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_anchor_projection_rejects_zero_seq,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_anchor_projection_rejects_payload_body,passed,0.001,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_anchor_projection_validate_rejects_invalid,passed,0.001,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_evidence_proof_accepts_verified,passed,0.001,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_evidence_proof_accepts_mismatch,passed,0.001,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_evidence_proof_rejects_verified_with_mismatch,passed,0.001,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_evidence_proof_rejects_bad_tail_hash,passed,0.001,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_evidence_proof_validate_passes,passed,0.001,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_evidence_proof_validate_rejects_invalid,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_evidence_export_accepts_valid,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_evidence_export_rejects_payload_in_entry,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_evidence_export_rejects_bad_sha256,passed,0.001,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_evidence_export_validate_passes,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_contract.py,test_evidence_export_validate_rejects_invalid,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_unit.py,test_canonical_row_is_deterministic_and_order_independent,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_unit.py,test_canonical_row_normalizes_uuid_datetime_decimal_and_nested_jsonb,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_unit.py,test_canonical_row_changes_with_value,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_unit.py,test_scoped_tables_full_unrolls_all_scopes,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_unit.py,test_scoped_tables_rejects_invalid_scope,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_unit.py,test_row_pk_uses_id_when_present_and_hash_label_otherwise,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_unit.py,test_anchor_line_hash_is_stable,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_unit.py,test_verify_reports_verified_when_chain_is_intact,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_unit.py,test_verify_locates_first_mismatch_on_source_tamper,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_unit.py,test_verify_locates_first_mismatch_on_broken_link,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_unit.py,test_verify_empty_chain_is_vacuous_true,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_unit.py,test_chain_status_reports_count_and_tail,passed,0.000,
tests,tests/unit/test_plugin_topology_evidence_unit.py,test_export_is_read_only_projection,passed,0.001,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_planning_intent_contract_accepts_valid_payload,passed,0.000,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_planning_intent_contract_requires_idempotency_key,passed,0.000,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_planning_intent_contract_rejects_missing_reason,passed,0.000,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_planning_intent_contract_rejects_empty_intent,passed,0.000,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_planning_intent_contract_rejects_intent_over_512_chars,passed,0.000,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_planning_intent_contract_rejects_budget_out_of_bounds,passed,0.000,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_planning_intent_result_contract_validates_projection,passed,0.001,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_planning_intent_result_contract_rejects_execution_modes,passed,0.001,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_adapter_rejects_max_matches_out_of_range_before_connecting,passed,0.000,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_adapter_rejects_expand_hops_out_of_range_and_empty_walk,passed,0.000,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_capability_nodes_merge_is_deterministic_and_deduped,passed,0.000,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_capability_nodes_orders_by_score_then_key,passed,0.000,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_resolve_requirements_maps_only_capability_nodes_deduped,passed,0.000,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_plan_or_reuse_loads_existing_plan_on_collision,passed,0.000,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_plan_or_reuse_passes_through_fresh_plan,passed,0.000,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_plan_from_intent_rejects_no_match_without_planning,passed,0.001,
tests,tests/unit/test_plugin_topology_graph_planning_unit.py,test_plan_from_intent_replays_recorded_intent_idempotently,passed,0.000,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_iso_gate_blocks_when_an_intent_is_not_read_only,passed,0.001,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_iso_gate_blocks_when_an_intent_is_not_isolated_subprocess,passed,0.000,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_iso_gate_blocks_unverified_capability,passed,0.000,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_iso_gate_requires_both_policies,passed,0.000,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_iso_gate_blocks_when_approval_is_still_pending,passed,0.000,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_iso_gate_blocks_denied_intent,passed,0.000,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_verify_input_source_rejects_stale_sha256,passed,0.003,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_verify_input_source_rejects_mismatched_size,passed,0.002,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_verify_input_source_rejects_artifact_outside_read_roots,passed,0.002,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_verify_input_source_accepts_an_unmodified_artifact,passed,0.002,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_execute_runs_every_node_and_writes_succeeded_entries,passed,0.005,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_failed_node_stops_later_nodes_and_never_downgrades,passed,0.003,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_successful_entries_carry_real_run_metadata,passed,0.005,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_bridge_materializer_derives_evaluation_with_locked_sha256,passed,0.002,
tests,tests/unit/test_plugin_topology_isolated_unit.py,test_bridge_materializer_rejects_producer_without_ledger_reference,passed,0.002,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_request_accepts_valid_payload,passed,0.001,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_request_accepts_all_action_enum,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_request_rejects_non_uuid_verification_id,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_request_rejects_unknown_action,passed,0.001,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_request_parse_round_trips,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_request_rejects_empty_reason,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_request_rejects_extra_fields,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_projection_accepts_pending_approval,passed,0.001,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_projection_accepts_approved_with_run,passed,0.001,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_projection_rejects_unknown_status,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_projection_rejects_run_on_pending_approval,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_projection_rejects_run_on_rejected,passed,0.001,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_projection_rejects_empty_affected_slots,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_projection_rejects_non_slot_affected_list,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_projection_rejects_bad_baseline_checksum,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_projection_validate_passes,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_projection_validate_rejects_invalid,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_contract.py,test_proposal_projection_rejects_payload_body,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_unit.py,test_create_proposal_rejects_invalid_action_without_cursor,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_unit.py,test_create_proposal_rejects_non_drifted_anchor_without_insert,passed,0.001,
tests,tests/unit/test_plugin_topology_remediation_unit.py,test_decide_proposal_rejects_invalid_decision_without_cursor,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_unit.py,test_projection_pending_without_any_decision,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_unit.py,test_projection_approved_from_approve_decision,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_unit.py,test_projection_approved_carries_remediation_run_id_after_rerun,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_unit.py,test_projection_rejected_from_reject_decision,passed,0.000,
tests,tests/unit/test_plugin_topology_remediation_unit.py,test_projection_closed_from_close_decision,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_run_request_schema_accepts_isolated_with_reason,passed,0.001,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_run_request_parse_round_trips,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_run_request_rejects_simulated_mode,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_run_request_rejects_missing_reason,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_run_request_rejects_empty_reason,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_run_request_rejects_missing_idempotency_key,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_run_request_rejects_extra_fields,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_run_projection_schema_accepts_terminal_run,passed,0.001,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_run_projection_accepts_running_with_null_finished_at,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_run_projection_rejects_unknown_status,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_run_projection_rejects_simulated_mode,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_run_projection_rejects_negative_node_counts,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_run_projection_rejects_bad_run_id,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_run_projection_rejects_payload_body,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_ledger_schema_accepts_run_id,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_ledger_schema_accepts_null_run_id,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_contract.py,test_ledger_schema_rejects_non_uuid_run_id,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_unit.py,test_preflight_accepts_release_locked_gated_chain,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_unit.py,test_preflight_rejects_unlocked_chain,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_unit.py,test_preflight_rejects_denied_intent,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_unit.py,test_preflight_rejects_pending_approval,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_unit.py,test_preflight_rejects_chain_without_nodes,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_unit.py,test_preflight_error_is_a_permission_error,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_unit.py,test_begin_run_creates_running_row,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_unit.py,test_begin_run_rejects_second_running_run,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_unit.py,test_finalize_run_cas_advances_running_to_success,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_unit.py,test_finalize_run_rejects_invalid_terminal_status,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_unit.py,test_finalize_run_cas_failure_raises_conflict,passed,0.000,
tests,tests/unit/test_plugin_topology_runs_unit.py,test_node_total_matches_nodes,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_contract_models_reject_blueprint_execution_fields,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_contract_models_require_idempotency_key,passed,0.001,
tests,tests/unit/test_plugin_topology_unit.py,test_plan_model_rejects_execute_mode,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_release_publish_requires_checksum_but_rollback_only_version,passed,0.001,
tests,tests/unit/test_plugin_topology_unit.py,test_recycle_restore_requires_restored_from_recycle_id,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_bridge_upsert_requires_public_ref_kind_and_prefix_consistency,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_resolver_matches_declared_capability_and_version,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_resolver_rejects_name_guessing_and_version_major_break,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_resolver_wildcard_only_in_consumer_need,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_planner_converges_multiaxis_and_produces_plan_only_chain,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_planner_excludes_blueprints_outside_all_narrowed_clusters,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_planner_rejects_cycles,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_planner_truncates_to_budget_chain_length,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_planner_raises_when_no_blueprint_satisfies_requirement,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_planner_budgets_bound_max_candidates_alternatives,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_planner_rejects_long_chain_cycle,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_planner_keeps_bridge_edges_in_chain,passed,0.000,
tests,tests/unit/test_plugin_topology_unit.py,test_release_catalog_checksum_is_immutable_and_versioned,passed,0.001,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_request_accepts_reference_run,passed,0.001,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_request_accepts_null_reference,passed,0.000,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_request_rejects_non_uuid_run_id,passed,0.000,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_request_rejects_non_uuid_reference,passed,0.000,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_request_rejects_self_reference,passed,0.000,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_request_parse_round_trips,passed,0.000,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_request_rejects_empty_reason,passed,0.000,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_request_rejects_extra_fields,passed,0.000,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_projection_accepts_verified,passed,0.001,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_projection_accepts_drifted_with_verdict,passed,0.001,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_projection_rejects_verified_with_verdict,passed,0.001,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_projection_rejects_drifted_without_verdict,passed,0.001,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_projection_rejects_unknown_status,passed,0.000,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_projection_rejects_negative_node_counts,passed,0.000,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_projection_rejects_unconserved_counts,passed,0.000,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_projection_rejects_bad_verdict_action,passed,0.001,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_projection_rejects_non_slot_affected_list,passed,0.001,
tests,tests/unit/test_plugin_topology_verification_contract.py,test_verification_projection_rejects_payload_body,passed,0.000,
tests,tests/unit/test_quant_experiment_evaluator_runtime.py,test_golden_report_builds_a_deterministic_experiment_evaluation,passed,0.003,
tests,tests/unit/test_quant_experiment_evaluator_runtime.py,test_the_evaluation_is_deterministic_for_the_same_input,passed,0.003,
tests,tests/unit/test_quant_experiment_evaluator_runtime.py,test_baseline_feeds_drift_and_promotion,passed,0.003,
tests,tests/unit/test_quant_experiment_evaluator_runtime.py,test_fragile_report_is_never_promoted,passed,0.002,
tests,tests/unit/test_quant_experiment_evaluator_runtime.py,test_hold_without_baseline_even_when_robust,passed,0.002,
tests,tests/unit/test_quant_experiment_evaluator_runtime.py,test_worse_challenger_is_held_and_drift_is_directional,passed,0.003,
tests,tests/unit/test_quant_experiment_evaluator_runtime.py,test_worsened_risk_metrics_flag_drift,passed,0.003,
tests,tests/unit/test_quant_experiment_evaluator_runtime.py,test_sha256_mismatch_is_rejected,passed,0.002,
tests,tests/unit/test_quant_experiment_evaluator_runtime.py,test_missing_metrics_is_rejected,passed,0.002,
tests,tests/unit/test_quant_experiment_evaluator_runtime.py,test_unexpected_capability_is_rejected,passed,0.002,
tests,tests/unit/test_quant_factor_compute_runtime.py,test_golden_snapshot_computes_expected_factors,passed,0.003,
tests,tests/unit/test_quant_factor_compute_runtime.py,test_volume_zscore_requires_volume_column,passed,0.002,
tests,tests/unit/test_quant_factor_compute_runtime.py,test_missing_volume_column_rejects_volume_zscore,passed,0.002,
tests,tests/unit/test_quant_factor_compute_runtime.py,test_sha256_mismatch_is_rejected,passed,0.002,
tests,tests/unit/test_quant_factor_compute_runtime.py,test_unsupported_factor_is_rejected,passed,0.002,
tests,tests/unit/test_quant_research_note_draft_runtime.py,test_confirmed_evaluation_produces_an_unpublished_research_note,passed,0.002,
tests,tests/unit/test_quant_research_note_draft_runtime.py,test_research_note_draft_is_deterministic_over_the_same_evaluation,passed,0.003,
tests,tests/unit/test_quant_research_note_draft_runtime.py,test_recommendation_maps_to_findings_and_recommendations,passed,0.002,
tests,tests/unit/test_quant_research_note_draft_runtime.py,test_fragile_robustness_reflects_in_findings,passed,0.002,
tests,tests/unit/test_quant_research_note_draft_runtime.py,test_unconfirmed_evaluation_is_rejected,passed,0.002,
tests,tests/unit/test_quant_research_note_draft_runtime.py,test_tampered_sha256_is_rejected,passed,0.002,
tests,tests/unit/test_quant_research_note_draft_runtime.py,test_invalid_promotion_recommendation_is_rejected,passed,0.002,
tests,tests/unit/test_quant_simulated_backtest_runtime.py,test_snapshot_produces_a_simulated_only_backtest_report,passed,0.002,
tests,tests/unit/test_quant_simulated_backtest_runtime.py,test_backtest_is_deterministic_over_the_same_snapshot,passed,0.003,
tests,tests/unit/test_quant_simulated_backtest_runtime.py,test_different_strategy_changes_the_deterministic_report,passed,0.003,
tests,tests/unit/test_quant_simulated_backtest_runtime.py,test_max_periods_truncation_marks_the_report_truncated,passed,0.002,
tests,tests/unit/test_quant_simulated_backtest_runtime.py,test_too_few_periods_is_rejected,passed,0.002,
tests,tests/unit/test_quant_simulated_backtest_runtime.py,test_sha256_mismatch_is_rejected,passed,0.002,
tests,tests/unit/test_quant_simulated_backtest_runtime.py,test_non_point_in_time_snapshot_is_rejected,passed,0.002,
tests,tests/unit/test_quant_simulated_backtest_runtime.py,test_unsupported_data_frequency_is_rejected,passed,0.002,
tests,tests/unit/test_quant_simulated_backtest_runtime.py,test_header_missing_required_column_is_rejected,passed,0.002,
tests,tests/unit/test_quant_simulated_backtest_runtime.py,test_path_escape_outside_read_root_is_rejected,passed,0.002,
tests,tests/unit/test_quant_simulated_backtest_runtime.py,test_wrong_plugin_identity_is_rejected,passed,0.002,
tests,tests/unit/test_quant_snapshot_guard_runtime.py,test_golden_snapshot_passes_all_gates,passed,0.002,
tests,tests/unit/test_quant_snapshot_guard_runtime.py,test_stale_snapshot_fails_freshness_gate,passed,0.002,
tests,tests/unit/test_quant_snapshot_guard_runtime.py,test_future_timestamp_fails_point_in_time_gate,passed,0.002,
tests,tests/unit/test_quant_snapshot_guard_runtime.py,test_duplicate_timestamps_are_reported,passed,0.002,
tests,tests/unit/test_quant_snapshot_guard_runtime.py,test_missing_expected_columns_fail_column_gate,passed,0.002,
tests,tests/unit/test_quant_snapshot_guard_runtime.py,test_sha256_mismatch_is_rejected,passed,0.002,
tests,tests/unit/test_rich_media.py,test_parse_mineru_output_builds_a_schema_valid_document,passed,0.003,
tests,tests/unit/test_rich_media.py,test_parse_content_list_skips_blocks_without_page_index,passed,0.002,
tests,tests/unit/test_rich_media.py,test_parse_mineru_output_missing_markdown_raises,passed,0.002,
tests,tests/unit/test_rich_media.py,test_validate_parse_result_rejects_bad_sha256,passed,0.000,
tests,tests/unit/test_rich_media.py,test_resolve_input_accepts_a_valid_pdf,passed,0.002,
tests,tests/unit/test_rich_media.py,test_resolve_input_rejects_sha256_mismatch,passed,0.002,
tests,tests/unit/test_rich_media.py,test_resolve_input_rejects_outside_declared_roots,passed,0.002,
tests,tests/unit/test_rich_media.py,test_mineru_nonzero_exit_is_a_controlled_parse_failure,passed,0.003,
tests,tests/unit/test_rich_media_job_contract.py,test_rich_media_job_contract_accepts_only_safe_queue_envelope,passed,0.001,
tests,tests/unit/test_test_database_isolation.py,test_integration_tests_default_to_a_dedicated_native_database,passed,0.001,
tests,tests/unit/test_test_database_isolation.py,test_test_database_initialization_is_explicit_and_non_destructive,passed,0.002,
